Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
1/16/2019,@FAO,FAO,Food is part of who we are. It’s part of our habits and cultures. It's what connects us all. Here are 6 ways to help us love our #food better and grow respect for the world behind what we eat 👉 #ZeroHunger #FutureofFood,1085548928215511040,http://bit.ly/2SfBviP,https://pbs.twimg.com/media/DxCk95EWwAIgxc2.jpg,,53,80,Twitter Web Client,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/16/2019,@Welthungerhilfe,Welthungerhilfe,"Zwei Drittel der #Ernährung in #Bangladesch besteht aus Reis. Der macht zwar satt, aber nicht gesund. Wir brauchen Vielfalt auf dem Teller! ℹ️  #ZeroHunger",1085547488684195840,http://www.welthungerhilfe.de/informieren/themen/gesunde-ernaehrung-sichern/verborgener-hunger/,https://pbs.twimg.com/media/DxCjr3GWwAAvUPz.jpg,,1,8,Falcon Social Media Management ,151623,1741,571,✅,6/24/2009,"Bonn, Germany",Aid organisation - for a world without #hunger and #poverty. From emergency relief to long-term projects with local partners. #ZeroHunger by 2030.,http://www.welthungerhilfe.de,,View
1/16/2019,@Maria1Catalano,Maria,"Check out the latest #FAO #GLOBEFISH newsletter  to keep up with recent information on #fish production, #trade & prices #seafood #Sustainability #ZeroHunger",1085546624716279808,https://mailchi.mp/b806bf039668/news-to-share-2881693,,,0,1,Twitter Web Client,126,325,4,,8/20/2015,"Rome, Lazio",Running enthusiast making strides in the world of Social Media| Montrealer in Rome. Currently at @FAO. Views are mine.,,,View
1/16/2019,@kec2150,Kathryn Clark,⁦@FAOUganda⁩ and ⁦@ceforduganda⁩ support vulnerable refugee households with poultry as an important source of animal protein and income generation in Bidibidi Settlement thanks to the support of ⁦@GovJapan⁩. #WithRefugees #ZeroHunger,1085545405461549061,,https://pbs.twimg.com/media/DxChx6wWkAAaq9F.jpg,,1,4,Twitter for iPhone,16,33,0,,11/18/2012,"Kampala, Uganda",Lead of refugee response @FAOUganda. All tweets are my own.,,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #agrarservice #socialmedia #cop23 #solar #renewableEnergy,1085541287707725824,http://www.terracrop.com,,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@BuyAgric,BuyAgric,Looking for 📚 to add to your reading list? Here are 5 publications that you need to read in 2019 👉 #ZeroHunger #foodwaste  via @FAO,1085540901508788225,http://bit.ly/2RtUCbU,https://pbs.twimg.com/media/Dw4JRmUWoAE_IOV.jpg,,0,0,Twitter for Android,17,22,0,,6/21/2017,Nigeria,Showcasing African AgTech & food brands. #BuyAgric #BuyLocal #Agriculture #Farming #AgroForestry #AgroProcessing #ValueChain #Africa,,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085539992057905152,,https://pbs.twimg.com/media/DxCc3BRWsAE33Bp.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085539907639169029,,https://pbs.twimg.com/media/DxCcx-XXQAA74c7.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085539550947131398,,https://pbs.twimg.com/media/DxCccHGW0AEWkZB.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@Njogoufama,Njogou Jeng,"Making it everybody's business, #ZeroHunger is possible. Thanks #EU for the partnership with #WFP #Gambia RT @WanjaKaaria: Excellent event! @PauleleFall @margie_rehm @Njogoufama @PDisiro @CostHunger",1085539462879297537,"https://twitter.com/WanjaKaaria/status/1075623932097642496
https://twitter.com/EUinTheGambia/status/1075349741419024384",,,0,1,Twitter for Android,85,116,1,,3/20/2014,The Gambia,My tweets are personal.,,,View
1/16/2019,@FAOKnowledge,FAO Knowledge,⚖️🏛️Laws and policies lay the foundations for #Agenda2030. Here are 🔟 contributions parliamentarians can make towards achieving a #ZeroHunger world. 👉,1085539346487357441,http://bit.ly/2QR0eIk,https://pbs.twimg.com/media/DxCcSENXQAAE2G1.jpg,,7,12,Buffer,125347,20566,1825,✅,1/3/2012,"Rome, Italy",Stay in touch for latest materials from Food & Agriculture Organization of United Nations (@FAO). Working for a #ZeroHunger 🌍.,http://bit.ly/FAOoftheUN,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085538762510254081,,https://pbs.twimg.com/media/DxCbudHWkAA62rP.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085538692842700801,,https://pbs.twimg.com/media/DxCbnNEWsAA6_vM.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085538317410672640,,https://pbs.twimg.com/media/DxCbTvXWkAApL43.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085538221998686208,,https://pbs.twimg.com/media/DxCbKzSXQAEU5Du.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@ernst_lages,Ernst Lages,#solarpower #agriculture #farming #landscape #agrar #farmunity #harvest #biofuels #farmers #FollowFriday #terracrop #cop23 #SocialMedia #bestagriculturepractices #farmlife #ZeroHunger #cop23 #agrarservice #socialmedia #cop23 #bestagriculturepractices #solar #renewableEnergy,1085537446958370816,,https://pbs.twimg.com/media/DxCZ2IHWkAE_kWf.jpg,,0,0,Twitter Web Client,41,141,0,,10/25/2017,"Bayern, Deutschland","The best environmentally friendly and sustainable solutions to agriculture, animal welfare and a healthy diet.",http://www.terracrop.com,,View
1/16/2019,@islamicstrength,Islamic Strength,“No one has ever become poor by giving.” #ZeroHunger #FreeMeal,1085536832476143617,,https://pbs.twimg.com/media/DxCNwV1WoAArceZ.jpg,,53,96,Twitter Web Client,128307,428,351,,10/25/2011,Nigeria,Striving to serve the Ummah,http://Fundrazr.com/islamicstrength,,View
1/16/2019,@Kate_Milliken,Kathryn Milliken,"This is an important step (and challenge) for achieving #ZeroHunger - by delivering robust #adaptation options to communities around the world, so that they increase their #resilience to the impacts of #climatechange RT @PergoliniGio: @WFP #Climate team at the #HumanitarianHackathon in Brussels to discuss how to mainstream WFP climate analyses into operational programming to inform adaptation actions both for governments and humanitarian programmes.",1085536758966771712,"https://twitter.com/PergoliniGio/status/1085471985348562944
http://www.humanitarianhackathon.org/",https://pbs.twimg.com/media/DxBeoBNX4AY1iLz.jpg,,1,1,Twitter Web Client,49,81,1,,10/17/2016,,Building climate resilience and food security as a climate change adviser @WFP. Tweets and opinions are my own.,http://www1.wfp.org/climate-action,,View
1/16/2019,@WHHNepal,WelthungerhilfeNepal,Leasing farm-land is a good option for Rupa B.K. from the Dalit community in Kalimati Rampur #Salyan to cultivate vegetables and earning an income. @BMZ_Bund @libirdnepal @RRNNepal @AasamanNepal #ZeroHunger #FoodNutritionSecurity,1085535325823348737,,https://pbs.twimg.com/media/DxCYZC_XQAA3-32.jpg,,0,7,Twitter Web Client,160,649,3,,3/13/2017,Nepal,Aid organisation - for a world without #hunger and #poverty. Works hand in hand with civil society and local partners. Help to self-help. #NGO,,,View
1/16/2019,@Raschad_AK,R. Al-Khafaji رشاد الخفاجي,هل فكرت يوما بالعلاقة بين الأسماك و الموضة ؟ Turning fish into fashion - Promoting Blue Fashion #unfao #fisheries #sdg14 #ZeroHunger  via @YouTube,1085531706629734400,https://youtu.be/wQJWXhI_Ksw,,,3,1,Twitter for iPhone,100,190,12,,12/25/2012,"Rome, Lazio",Proud to be working for a better tomorrow at #UNFAO. All views are personal and Retweets are no endorsement.,,,View
1/16/2019,@MartensL3,Liesbeth Martens,Looking for a new colleague with at least 4 years of progressively responsible work experience in general administrative work to reinforce the front desk at the WFP Brussels office. #BusinessSupport #JoinNow #ZeroHunger RT @WFP_Careers: Job offer: Business Support Assistant G4 - Brussels (Brussels),1085525363470598144,"https://twitter.com/WFP_Careers/status/1085202393397161985
https://world-food-programme.contactrh.com/jobs/447/29149807/en_GB#jobs",,,1,1,Twitter Web Client,6,55,0,,3/24/2016,,,,,View
1/16/2019,@WFP_Canada,WFP Canada,"Women in #Bangladesh are starting businesses, cooking healthy food & fighting malnutrition. Watch how they are working towards a world with #ZeroHunger 🌎🍎 Thanks to donors like @CanadaDev 🇨🇦 for supporting our work!",1085522822150213632,,pic.twitter.com/JfH0Hlp2ZW,,6,13,Twitter Media Studio,1407,619,61,,7/5/2016,Canada,Canadian account of the United Nations World Food Programme (@WFP) – the world's largest humanitarian agency fighting hunger worldwide.,,,View
1/16/2019,@FAO,FAO,#NowReading | Tourists visiting rural areas in #Japan are on the rise after rice terraces in the village of Shiiba were announced as a Globally Important Agricultural Heritage System by @FAO. Have you been? 👉 #AgriculturalHeritage #ZeroHunger,1085521712874209280,http://bit.ly/2FBerHf,https://pbs.twimg.com/media/DxCMM_3WkAAMGW0.jpg,,45,124,Twitter Web Client,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/16/2019,@LamaJaghjougha,Lama JAGHJOUGHA | لَمى,"Two-day #HumanitarianHackathon to make a difference. #DisruptHunger #zerohunger @UNHCRBelgique @UNHCRBelgie @WFP @WFP_Europe @WIB_brussels @BelgiumMFA @HackBelgiumLabs @HackBelgium @DLIIorg @_eavi RT @WFP_Europe: How can a two-day #HumanitarianHackathon make a difference? When you bring some of the brightest minds together under one roof, ideas blossom and partnerships are made! #DisruptHunger with @BelgiumMFA @HackBelgiumLabs @WFPInnovation",1085516526072008704,https://twitter.com/WFP_Europe/status/1085474179137314816,pic.twitter.com/Pus1z3zmdt,,1,4,Twitter for Android,61,71,1,,12/8/2016,"Brussels, Belgium","Ms in management, #Solvay #Syrian Lives in #Brussels #Project Officer @_eavi Researcher in #refugee and #migrants affairs in #Europe founder @belgiumrwan",,,View
1/16/2019,@FAOemergencies,FAO in Emergencies,Thank you to @BelgiumMFA for funding a project in 🇵🇭 #Philippines aimed at increasing the #resilience of vulnerable rice farmers against #ElNiño  #InvestInHumanity #ZeroHunger,1085514000740212736,http://www.fao.org/emergencies/fao-in-action/projects/detail/en/c/1176650/,https://pbs.twimg.com/media/Dw8xuKYX4AESfqA.jpg,,9,8,TweetDeck,32064,1952,842,✅,6/16/2009,"Rome, Lazio","Official Twitter page for @FAO in emergencies. When we #InvestInHumanity, we can achieve #ZeroHunger. Saving livelihoods saves lives.",http://www.fao.org/emergencies,,View
1/16/2019,@_bluman,Michael,"The world is eating faster than farmers can produce. We should all be farmers. Find out more reasons why #ZeroHunger @Crop2Cash @FAOeagriculture @WFP @USAID @AfDB_Group @bankofagricng RT @Crop2Cash: Every decade until 2050, agricultural production will reduce by 2% while demand will increase by 14%. Read our article on why we should all be farmers here,",1085501089695363073,"https://twitter.com/Crop2Cash/status/1085499857849204736
https://www.crop2cash.com.ng/blog/we-should-all-be-farmers/",,,7,4,Twitter Web Client,241,131,0,,12/29/2016,Nigeria,Building @Crop2Cash #Create,http://crop2cash.com.ng,,View
1/16/2019,@youngabroquah,Samuel Abroquah,"Tell mummy there’s no need stressing herself to go to Techiman and all the risk involved. We are just a call away, from our own farm to your doorstep. Call us now : 0572878481 / 0544111066 SHARE #IThinkAgric #FoodForAll #zerohunger",1085500058131410944,,https://pbs.twimg.com/media/DxB4gv5WkAEpRYp.jpg,,0,1,Twitter for iPhone,56,303,0,,1/27/2013,TAKORADI,I Think Agric. Passionate youth in Agriculture Activist. Promoting sustainable agriculture as means of alleviating poverty and achieving food security.,,,View
1/16/2019,@FAOemergencies,FAO in Emergencies,"When warning signs of a harsh winter in 2017/8 in #Mongolia 🇲🇳 were clear, @FAO acted quickly to avoid devastating impact on livestock 🐑. 👉  #EarlyWarningEarlyAction #ZeroHunger #InvestInHumanity",1085497139571146752,http://www.fao.org/emergencies/resources/videos/video-detail/en/c/1176476/,https://pbs.twimg.com/media/DwoBVtGWwAAv1oQ.jpg,,5,9,TweetDeck,32064,1952,842,✅,6/16/2009,"Rome, Lazio","Official Twitter page for @FAO in emergencies. When we #InvestInHumanity, we can achieve #ZeroHunger. Saving livelihoods saves lives.",http://www.fao.org/emergencies,,View
1/16/2019,@planttreaty,PlantTreaty,#Indigenous #women are the #guardians of #seeds & keepers of #traditionalKnowledge. These unsung #ZeroHunger #Heroes are key for #foodsecurity:  @FAOIndigenous @FAO International @planttreaty says YES to #FarmersRights 🌏👩‍🌾🌾🍅,1085493330170052608,"http://bit.ly/2TncZNj
https://bit.ly/2OhoZvM",,,1,2,Twitter Web Client,548,1110,19,,5/31/2009,Rome,"International Treaty on Plant Genetic Resources for Food & Agriculture (PGRFA) of the FAO, the UN agency leading efforts towards #ZeroHunger",http://www.fao.org/plant-treaty,,View
